URL,Melting Point
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/155882739/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3084306/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/166114/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8098/xml?heading=Melting+Point,"-58 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8098/xml?heading=Melting+Point,-50.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8098/xml?heading=Melting+Point,-50 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8098/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/34767/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7019643/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/159675/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24812/xml?heading=Melting+Point,583 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24812/xml?heading=Melting+Point,"MP: 586 °C, volatile at 600 °C"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24812/xml?heading=Melting+Point,586 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24812/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/925/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/134559577/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4231851/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10401/xml?heading=Melting+Point,-18.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10401/xml?heading=Melting+Point,-1.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10401/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7302/xml?heading=Melting+Point,"-49 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7302/xml?heading=Melting+Point,-43.3 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7302/xml?heading=Melting+Point,-43.53 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7302/xml?heading=Melting+Point,-45°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7302/xml?heading=Melting+Point,-44 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7302/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8082/xml?heading=Melting+Point,"16 to 19 °F (EPA, 1998)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8082/xml?heading=Melting+Point,-7.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8082/xml?heading=Melting+Point,-7 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8082/xml?heading=Melting+Point,-9°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8082/xml?heading=Melting+Point,-7 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8082/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/516872/xml?heading=Melting+Point,173.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/516872/xml?heading=Melting+Point,173 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/516872/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23666573/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7859/xml?heading=Melting+Point,"-54 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7859/xml?heading=Melting+Point,-51.8 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7859/xml?heading=Melting+Point,-48 to -52 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7859/xml?heading=Melting+Point,-48 - -52 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7859/xml?heading=Melting+Point,-62°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7859/xml?heading=Melting+Point,-62°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7859/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10442/xml?heading=Melting+Point,-26.7 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10442/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7510/xml?heading=Melting+Point,-6.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7510/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23672331/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23668800/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23681179/xml?heading=Melting+Point,ofp-hydroxybenzoic acid derived from the sample is 213 °C to 217 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23681179/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/18754/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/11321726/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/104481/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23688597/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/516871/xml?heading=Melting+Point,"572 °F (USCG, 1999)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/516871/xml?heading=Melting+Point,287.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/516871/xml?heading=Melting+Point,~300 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/516871/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/118384/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12892904/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/18352380/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/59012934/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/60966/xml?heading=Melting+Point,63 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/60966/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/159688/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/75471/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8795/xml?heading=Melting+Point,"-2 °F (USCG, 1999)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8795/xml?heading=Melting+Point,FP: 17.6 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8795/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7996/xml?heading=Melting+Point,-60 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7996/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/117919/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/166489/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12958/xml?heading=Melting+Point,<50 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12958/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6327114/xml?heading=Melting+Point,-60.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6327114/xml?heading=Melting+Point,29 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6327114/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2782408/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/161205/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/118856445/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/71518459/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24932/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9570111/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/108909/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/61040/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/309343/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7364867/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/162261/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/87217090/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/156053/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3734371/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/174951/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9577548/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8762/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/106781/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/16682773/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/102059961/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/254555/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/82899/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/95834/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/159283/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/90242/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24403/xml?heading=Melting+Point,"1810 °F (NIOSH, 2016)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24403/xml?heading=Melting+Point,988 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24403/xml?heading=Melting+Point,988 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24403/xml?heading=Melting+Point,1810°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24403/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/517048/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/139045824/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/174151/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5282481/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/50986900/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/11324905/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/166395/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6441372/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/157857/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/163350/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5364713/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/158619/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/95408/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3086218/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/11272882/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/20414/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/21634109/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24752/xml?heading=Melting+Point,None; turns to glass at -43 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24752/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12591/xml?heading=Melting+Point,69.4 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12591/xml?heading=Melting+Point,69.4°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12591/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/13527/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3021997/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/28531/xml?heading=Melting+Point,"greater than 572 °F (decomposes with color change at approximately 500° F) (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/28531/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/20178/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/62448/xml?heading=Melting+Point,"greater than 572 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/62448/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/67187/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/105414/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/136679580/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/61305/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3034675/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5656/xml?heading=Melting+Point,215-217 °C (Hydrochloride salt)
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5656/xml?heading=Melting+Point,Crystals from ethyl acetate; melting point 102-104 °C; specific optical rotation: +27.6 deg (c = 1.07 in 95% ethanol) /Venlafaxine (+)form/
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5656/xml?heading=Melting+Point,Crystals from ethyl acetate; melting point 102-104 °C; specific optical rotation: -27.1 deg (c = 1.04 in 95% ethanol) /Venlafaxine (-)form/
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5656/xml?heading=Melting+Point,Crystals from methanol/ether; melting point 240-240.5 °C; specific optical rotation: -4.7 deg (c = 0.945 in ethanol) /Venlafaxine (+)form hydrochloride/
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5656/xml?heading=Melting+Point,Crystals from methanol/ether; melting point 240-240.5 °C; specific optical rotation: +4.6 deg (c = 1.0 in ethanol) /Venlafaxine (-)form hydrochloride/
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5656/xml?heading=Melting+Point,74-76°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5656/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/75084/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/165936/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/84945/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4428348/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/88984/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8265/xml?heading=Melting+Point,233.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8265/xml?heading=Melting+Point,239 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8265/xml?heading=Melting+Point,231-235 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8265/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/77173/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/596903/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/117455/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6436066/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/166949/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/15724700/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/18362422/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5281517/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9874767/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23440378/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/77145/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/101283260/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/20227451/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/420332/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6102075/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/84124/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/21872159/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/88680/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/93221/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/122937/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6451771/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/81271/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/113646/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/70431/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12393/xml?heading=Melting+Point,-18.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12393/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/102903/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6520/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8372/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/109146/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12979/xml?heading=Melting+Point,29 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12979/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/33121/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8418/xml?heading=Melting+Point,"421 to 424 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8418/xml?heading=Melting+Point,215.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8418/xml?heading=Melting+Point,216 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8418/xml?heading=Melting+Point,218 °C
